title,link,link_type,published,summary
"Stations of the Cross, An Easter Meditation: Gospel Study with Zachary Davis",https://www.dialoguejournal.com/diablogue/stations-of-the-cross-an-easter-meditation-gospel-study-with-zachary-davis/,text/html,"Sun, 24 Mar 2024 19:05:41 +0000","<p>The Stations of the Cross is a series of images representing the final moments of Jesus’ passion and have been used by centuries to aid Christian devotion and contemplation. In this online event produced in…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/stations-of-the-cross-an-easter-meditation-gospel-study-with-zachary-davis/"">Stations of the Cross, An Easter Meditation: Gospel Study with Zachary Davis</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"Stations of the Cross, An Easter Meditation: Gospel Study with Zachary Davis",https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_161.mp3,audio/mpeg,"Sun, 24 Mar 2024 19:05:41 +0000","<p>The Stations of the Cross is a series of images representing the final moments of Jesus’ passion and have been used by centuries to aid Christian devotion and contemplation. In this online event produced in…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/stations-of-the-cross-an-easter-meditation-gospel-study-with-zachary-davis/"">Stations of the Cross, An Easter Meditation: Gospel Study with Zachary Davis</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Dialogue Lectures #34 w/Laurel Thatcher Ulrich (Rebroadcast),https://www.dialoguejournal.com/diablogue/dialogue-lectures-34-w-laurel-thatcher-ulrich-rebroadcast/,text/html,"Mon, 18 Mar 2024 16:00:46 +0000","<p>In honor of Women’s History Month, we’re rebroadcasting a special episode of the Dialogue Journal Podcast featuring Laurel Thatcher Ulrich, Pulitzer Prize-winning author and Harvard University professor. Join us as Ulrich discusses her book “A…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/dialogue-lectures-34-w-laurel-thatcher-ulrich-rebroadcast/"">Dialogue Lectures #34 w/Laurel Thatcher Ulrich (Rebroadcast)</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Dialogue Lectures #34 w/Laurel Thatcher Ulrich (Rebroadcast),https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2024/03/dialoguepodcast_34-enhanced-35p.mp3,audio/mpeg,"Mon, 18 Mar 2024 16:00:46 +0000","<p>In honor of Women’s History Month, we’re rebroadcasting a special episode of the Dialogue Journal Podcast featuring Laurel Thatcher Ulrich, Pulitzer Prize-winning author and Harvard University professor. Join us as Ulrich discusses her book “A…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/dialogue-lectures-34-w-laurel-thatcher-ulrich-rebroadcast/"">Dialogue Lectures #34 w/Laurel Thatcher Ulrich (Rebroadcast)</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Correlating Orthodoxy and Style: A Conversation with Noel A. Carmack,https://www.dialoguejournal.com/diablogue/correlating-orthodoxy-and-style-a-conversation-with-noel-a-carmack/,text/html,"Fri, 15 Mar 2024 06:02:00 +0000","<p>In this episode, we sit down with author Noel A. Carmack, discussing his illuminating article from the Winter 2023 issue of Dialogue: A Journal of Mormon Thought. Join us as we unravel the complexities of…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/correlating-orthodoxy-and-style-a-conversation-with-noel-a-carmack/"">Correlating Orthodoxy and Style: A Conversation with Noel A. Carmack</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Correlating Orthodoxy and Style: A Conversation with Noel A. Carmack,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2024/03/Noel-Carmack-Interview-full-audio-1.mp3,audio/mpeg,"Fri, 15 Mar 2024 06:02:00 +0000","<p>In this episode, we sit down with author Noel A. Carmack, discussing his illuminating article from the Winter 2023 issue of Dialogue: A Journal of Mormon Thought. Join us as we unravel the complexities of…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/correlating-orthodoxy-and-style-a-conversation-with-noel-a-carmack/"">Correlating Orthodoxy and Style: A Conversation with Noel A. Carmack</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"Women’s History Month Special Afterchat with Maxine Hanks, Jana Spangler and Jody Hansen",https://www.dialoguejournal.com/diablogue/womens-history-month-special-afterchat-with-maxine-hanks-jana-spangler-and-jody-hansen/,text/html,"Wed, 13 Mar 2024 20:15:10 +0000","<p>As a Women’s History Month bonus for our Dialogue listeners, find more beautiful and important insights from Maxine Hanks, Jana Spangler and Jody England Hansen on 2 Nephi.</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/womens-history-month-special-afterchat-with-maxine-hanks-jana-spangler-and-jody-hansen/"">Women’s History Month Special Afterchat with Maxine Hanks, Jana Spangler and Jody Hansen</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"Women’s History Month Special Afterchat with Maxine Hanks, Jana Spangler and Jody Hansen",https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueafterchat_3.mp3,audio/mpeg,"Wed, 13 Mar 2024 20:15:10 +0000","<p>As a Women’s History Month bonus for our Dialogue listeners, find more beautiful and important insights from Maxine Hanks, Jana Spangler and Jody England Hansen on 2 Nephi.</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/womens-history-month-special-afterchat-with-maxine-hanks-jana-spangler-and-jody-hansen/"">Women’s History Month Special Afterchat with Maxine Hanks, Jana Spangler and Jody Hansen</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Exploring New Universes in Fiction: A Conversation with John Bennion,https://www.dialoguejournal.com/diablogue/exploring-new-universes-in-fiction-a-conversation-with-john-bennion/,text/html,"Mon, 11 Mar 2024 07:09:00 +0000","<p>Join us on this captivating episode of Dialogue Out Loud as we delve into the imaginative realms of fiction with acclaimed author John Bennion. In this installment, our host engages in a thought-provoking conversation with…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/exploring-new-universes-in-fiction-a-conversation-with-john-bennion/"">Exploring New Universes in Fiction: A Conversation with John Bennion</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Exploring New Universes in Fiction: A Conversation with John Bennion,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2024/03/John-Bennion-Interview-full-audio.mp3,audio/mpeg,"Mon, 11 Mar 2024 07:09:00 +0000","<p>Join us on this captivating episode of Dialogue Out Loud as we delve into the imaginative realms of fiction with acclaimed author John Bennion. In this installment, our host engages in a thought-provoking conversation with…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/exploring-new-universes-in-fiction-a-conversation-with-john-bennion/"">Exploring New Universes in Fiction: A Conversation with John Bennion</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Hopeful Studying of the Book of Mormon: Gospel Study with Maxine Hanks,https://www.dialoguejournal.com/diablogue/hopeful-studying-of-the-book-of-mormon-gospel-study-with-maxine-hanks/,text/html,"Mon, 11 Mar 2024 02:17:39 +0000","<p>In this episode of Dialogue Gospel Study, Maxine Hanks takes on an academic journey through this week’s Book of Mormon study. Maxine Hanks is a theologian and historian who lectures and writes on gender in…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/hopeful-studying-of-the-book-of-mormon-gospel-study-with-maxine-hanks/"">Hopeful Studying of the Book of Mormon: Gospel Study with Maxine Hanks</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Hopeful Studying of the Book of Mormon: Gospel Study with Maxine Hanks,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_160a.mp3,audio/mpeg,"Mon, 11 Mar 2024 02:17:39 +0000","<p>In this episode of Dialogue Gospel Study, Maxine Hanks takes on an academic journey through this week’s Book of Mormon study. Maxine Hanks is a theologian and historian who lectures and writes on gender in…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/hopeful-studying-of-the-book-of-mormon-gospel-study-with-maxine-hanks/"">Hopeful Studying of the Book of Mormon: Gospel Study with Maxine Hanks</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"The Path and the Gate: Authors to Authors: Eric Freeze, Ryan Habermeyer, and Tim Wirkus",https://www.dialoguejournal.com/diablogue/the-path-and-the-gate-authors-to-authors-eric-freeze-ryan-habermeyer-and-tim-wirkus/,text/html,"Mon, 04 Mar 2024 07:15:00 +0000","<p>Join us for the fourth installment of Authors to Authors, where we delve into the captivating world of Mormon fiction. In this episode, we bring together Eric Freeze, Ryan Habermeyer, and Tim Wirkus, distinguished contributors…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/the-path-and-the-gate-authors-to-authors-eric-freeze-ryan-habermeyer-and-tim-wirkus/"">The Path and the Gate: Authors to Authors: Eric Freeze, Ryan Habermeyer, and Tim Wirkus</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"The Path and the Gate: Authors to Authors: Eric Freeze, Ryan Habermeyer, and Tim Wirkus",https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2024/02/path%20gate%20part%204%20full%20audio%20v1.mp3,audio/mpeg,"Mon, 04 Mar 2024 07:15:00 +0000","<p>Join us for the fourth installment of Authors to Authors, where we delve into the captivating world of Mormon fiction. In this episode, we bring together Eric Freeze, Ryan Habermeyer, and Tim Wirkus, distinguished contributors…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/the-path-and-the-gate-authors-to-authors-eric-freeze-ryan-habermeyer-and-tim-wirkus/"">The Path and the Gate: Authors to Authors: Eric Freeze, Ryan Habermeyer, and Tim Wirkus</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"“Word of God”?: Interpreting Scripture My Way, and That’s Okay",https://www.dialoguejournal.com/diablogue/word-of-god-interpreting-scripture-my-way-and-thats-okay/,text/html,"Thu, 29 Feb 2024 14:52:47 +0000","<p>In this thought-provoking episode, titled “Word of God”?: Interpreting Scripture My Way, and That’s Okay, host Christian Kimball delves into the intricacies of interpreting sacred texts, with a focus on the Book of Mormon. Joined…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/word-of-god-interpreting-scripture-my-way-and-thats-okay/"">“Word of God”?: Interpreting Scripture My Way, and That’s Okay</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"“Word of God”?: Interpreting Scripture My Way, and That’s Okay",https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2024/02/chris%20dgs%20full%20audio%20v1.mp3,audio/mpeg,"Thu, 29 Feb 2024 14:52:47 +0000","<p>In this thought-provoking episode, titled “Word of God”?: Interpreting Scripture My Way, and That’s Okay, host Christian Kimball delves into the intricacies of interpreting sacred texts, with a focus on the Book of Mormon. Joined…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/word-of-god-interpreting-scripture-my-way-and-thats-okay/"">“Word of God”?: Interpreting Scripture My Way, and That’s Okay</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
“The Best of Us”: A Conversation with Cornel West by James C. Jones,https://www.dialoguejournal.com/diablogue/the-best-of-us-a-conversation-with-cornel-west-by-james-c-jones/,text/html,"Fri, 23 Feb 2024 16:09:41 +0000","<p>The post <a href=""https://www.dialoguejournal.com/diablogue/the-best-of-us-a-conversation-with-cornel-west-by-james-c-jones/"">“The Best of Us”: A Conversation with Cornel West by James C. Jones</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
“The Best of Us”: A Conversation with Cornel West by James C. Jones,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2024/02/Cornel-West-Interview-with-James-Jones-v5.mp3,audio/mpeg,"Fri, 23 Feb 2024 16:09:41 +0000","<p>The post <a href=""https://www.dialoguejournal.com/diablogue/the-best-of-us-a-conversation-with-cornel-west-by-james-c-jones/"">“The Best of Us”: A Conversation with Cornel West by James C. Jones</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Tiny Papers: Peruvian Mormon Substances of Relatedness,https://www.dialoguejournal.com/diablogue/tiny-papers-peruvian-mormon-substances-of-relatedness/,text/html,"Mon, 19 Feb 2024 00:50:18 +0000","<p>Join us for a thought-provoking episode featuring an interview with Jason Palmer, delving into his article exploring the intricate world of Peruvian Mormon kinship. In “Tiny Papers: Peruvian Mormon Substances of Relatedness,” Palmer challenges conventional…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/tiny-papers-peruvian-mormon-substances-of-relatedness/"">Tiny Papers: Peruvian Mormon Substances of Relatedness</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Tiny Papers: Peruvian Mormon Substances of Relatedness,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2024/02/Jason-Palmer-Interview-full-audio-v1.mp3,audio/mpeg,"Mon, 19 Feb 2024 00:50:18 +0000","<p>Join us for a thought-provoking episode featuring an interview with Jason Palmer, delving into his article exploring the intricate world of Peruvian Mormon kinship. In “Tiny Papers: Peruvian Mormon Substances of Relatedness,” Palmer challenges conventional…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/tiny-papers-peruvian-mormon-substances-of-relatedness/"">Tiny Papers: Peruvian Mormon Substances of Relatedness</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
By The Numbers – Winter 2023 Fiction,https://www.dialoguejournal.com/diablogue/by-the-numbers-winter-2023-fiction/,text/html,"Thu, 15 Feb 2024 21:45:22 +0000","<p>Embark on a journey into the intriguing world of “By The Numbers” by John Bennion, featured in the Winter 2023 issue of Dialogue: A Journal of Mormon Thought, as narrated by the talented Tanner Gillaland.…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/by-the-numbers-winter-2023-fiction/"">By The Numbers – Winter 2023 Fiction</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
By The Numbers – Winter 2023 Fiction,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2024/02/by%20the%20numbers%20full%20audio%20v1.mp3,audio/mpeg,"Thu, 15 Feb 2024 21:45:22 +0000","<p>Embark on a journey into the intriguing world of “By The Numbers” by John Bennion, featured in the Winter 2023 issue of Dialogue: A Journal of Mormon Thought, as narrated by the talented Tanner Gillaland.…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/by-the-numbers-winter-2023-fiction/"">By The Numbers – Winter 2023 Fiction</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"Agency, Accountability and Salvation: Gospel Study with Kristen Blair",https://www.dialoguejournal.com/diablogue/agency-accountability-and-salvation-gospel-study-with-kristen-blair/,text/html,"Sun, 11 Feb 2024 19:46:24 +0000","<p>In this episode of Dialogue Gospel Study, Kristen Blair invites us to discover how agency, accountability and salvation intertwine in the descriptions of Lehi’s dream. Kristen Blair is a doctoral student at the University of…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/agency-accountability-and-salvation-gospel-study-with-kristen-blair/"">Agency, Accountability and Salvation: Gospel Study with Kristen Blair</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"Agency, Accountability and Salvation: Gospel Study with Kristen Blair",https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_159.mp3,audio/mpeg,"Sun, 11 Feb 2024 19:46:24 +0000","<p>In this episode of Dialogue Gospel Study, Kristen Blair invites us to discover how agency, accountability and salvation intertwine in the descriptions of Lehi’s dream. Kristen Blair is a doctoral student at the University of…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/agency-accountability-and-salvation-gospel-study-with-kristen-blair/"">Agency, Accountability and Salvation: Gospel Study with Kristen Blair</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Merging Islamic and Mormon Traditions Through Art: A Conversation with Jamal Qureshi,https://www.dialoguejournal.com/diablogue/merging-islamic-and-mormon-traditions-through-art-a-conversation-with-jamal-qureshi/,text/html,"Thu, 08 Feb 2024 23:35:48 +0000","<p>🎙️ Dive into an intriguing episode as Dialogue Art Editor Margaret Olsen Hemming engages in a captivating conversation with Jamal Qureshi. Unveiling the layers of his life and background, Jamal’s unique journey is illuminated. 🖼️…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/merging-islamic-and-mormon-traditions-through-art-a-conversation-with-jamal-qureshi/"">Merging Islamic and Mormon Traditions Through Art: A Conversation with Jamal Qureshi</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Merging Islamic and Mormon Traditions Through Art: A Conversation with Jamal Qureshi,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2024/01/Jamal-Interview-full-audio-v1.mp3,audio/mpeg,"Thu, 08 Feb 2024 23:35:48 +0000","<p>🎙️ Dive into an intriguing episode as Dialogue Art Editor Margaret Olsen Hemming engages in a captivating conversation with Jamal Qureshi. Unveiling the layers of his life and background, Jamal’s unique journey is illuminated. 🖼️…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/merging-islamic-and-mormon-traditions-through-art-a-conversation-with-jamal-qureshi/"">Merging Islamic and Mormon Traditions Through Art: A Conversation with Jamal Qureshi</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Introducing the Book of Mormon: Dialogue Gospel Study with Grant Hardy,https://www.dialoguejournal.com/diablogue/introducing-the-book-of-mormon-dialogue-gospel-study-with-grant-hardy/,text/html,"Mon, 29 Jan 2024 00:24:26 +0000","<p>In this episode of Dialogue Gospel Study, Grant Hardy introduces some academic understanding of the Book of Mormon. Grant Hardy is a professor of history and religious studies at the University of North Carolina at…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/introducing-the-book-of-mormon-dialogue-gospel-study-with-grant-hardy/"">Introducing the Book of Mormon: Dialogue Gospel Study with Grant Hardy</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Introducing the Book of Mormon: Dialogue Gospel Study with Grant Hardy,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_158a.mp3,audio/mpeg,"Mon, 29 Jan 2024 00:24:26 +0000","<p>In this episode of Dialogue Gospel Study, Grant Hardy introduces some academic understanding of the Book of Mormon. Grant Hardy is a professor of history and religious studies at the University of North Carolina at…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/introducing-the-book-of-mormon-dialogue-gospel-study-with-grant-hardy/"">Introducing the Book of Mormon: Dialogue Gospel Study with Grant Hardy</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"Introducing Family Proclamations, the newest member of the Dialogue Podcast Network.",https://www.dialoguejournal.com/diablogue/introducing-family-proclamations-the-newest-member-of-the-dialogue-podcast-network/,text/html,"Sun, 21 Jan 2024 17:49:51 +0000","<p>From Board Member Blair Hodges:</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/introducing-family-proclamations-the-newest-member-of-the-dialogue-podcast-network/"">Introducing Family Proclamations, the newest member of the Dialogue Podcast Network.</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"Introducing Family Proclamations, the newest member of the Dialogue Podcast Network.",https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/famproc_ep1.mp3,audio/mpeg,"Sun, 21 Jan 2024 17:49:51 +0000","<p>From Board Member Blair Hodges:</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/introducing-family-proclamations-the-newest-member-of-the-dialogue-podcast-network/"">Introducing Family Proclamations, the newest member of the Dialogue Podcast Network.</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Seasons of Change: Winter 2023 Poetry with Janessa Ransom and Abby Parcell,https://www.dialoguejournal.com/diablogue/seasons-of-change-winter-2023-poetry-with-janessa-ransom-and-abby-parcell/,text/html,"Mon, 15 Jan 2024 17:01:58 +0000","<p>Embrace the lyrical beauty of winter as we step into a poetic realm with Abby Parcell and Janessa M. Ransom on this episode of Dialogue Out Loud. Join us in a soul-stirring conversation as we…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/seasons-of-change-winter-2023-poetry-with-janessa-ransom-and-abby-parcell/"">Seasons of Change: Winter 2023 Poetry with Janessa Ransom and Abby Parcell</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Seasons of Change: Winter 2023 Poetry with Janessa Ransom and Abby Parcell,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogueoutloud_winterpoets.mp3,audio/mpeg,"Mon, 15 Jan 2024 17:01:58 +0000","<p>Embrace the lyrical beauty of winter as we step into a poetic realm with Abby Parcell and Janessa M. Ransom on this episode of Dialogue Out Loud. Join us in a soul-stirring conversation as we…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/seasons-of-change-winter-2023-poetry-with-janessa-ransom-and-abby-parcell/"">Seasons of Change: Winter 2023 Poetry with Janessa Ransom and Abby Parcell</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Exploring 2023’s Best Books in Mormon Studies,https://www.dialoguejournal.com/diablogue/exploring-2023s-best-books-in-mormon-studies/,text/html,"Mon, 08 Jan 2024 22:33:09 +0000","<p>Join us on Dialogue Book Report for a captivating discussion as Andrew Hall, Cristina Rosetti, and Andrew Hamilton share their insights into the most compelling reads in Mormon studies from the past year. In this…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/exploring-2023s-best-books-in-mormon-studies/"">Exploring 2023’s Best Books in Mormon Studies</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Exploring 2023’s Best Books in Mormon Studies,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialogue_bookreport_24_1.mp3,audio/mpeg,"Mon, 08 Jan 2024 22:33:09 +0000","<p>Join us on Dialogue Book Report for a captivating discussion as Andrew Hall, Cristina Rosetti, and Andrew Hamilton share their insights into the most compelling reads in Mormon studies from the past year. In this…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/exploring-2023s-best-books-in-mormon-studies/"">Exploring 2023’s Best Books in Mormon Studies</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"The Path and the Gate: Authors to Authors: Alison Brimley, Jack Harrell, and William Morris",https://www.dialoguejournal.com/diablogue/the-path-and-the-gate-authors-to-authors-alison-brimley-jack-harrell-and-william-morris/,text/html,"Wed, 03 Jan 2024 06:24:50 +0000","<p>In this episode of Dialogue Book Report, we delve into the craft of writing and the nuanced world of engaging a Mormon audience with three distinguished authors: Alison Brimley, Jack Harrell, and William Morris. Together,…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/the-path-and-the-gate-authors-to-authors-alison-brimley-jack-harrell-and-william-morris/"">The Path and the Gate: Authors to Authors: Alison Brimley, Jack Harrell, and William Morris</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
"The Path and the Gate: Authors to Authors: Alison Brimley, Jack Harrell, and William Morris",https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2024/01/PAth-Gate-pt-3-full-audio-v2.mp3,audio/mpeg,"Wed, 03 Jan 2024 06:24:50 +0000","<p>In this episode of Dialogue Book Report, we delve into the craft of writing and the nuanced world of engaging a Mormon audience with three distinguished authors: Alison Brimley, Jack Harrell, and William Morris. Together,…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/the-path-and-the-gate-authors-to-authors-alison-brimley-jack-harrell-and-william-morris/"">The Path and the Gate: Authors to Authors: Alison Brimley, Jack Harrell, and William Morris</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Dialogue Gospel Study Christmas Message,https://www.dialoguejournal.com/diablogue/dialogue-gospel-study-christmas-message/,text/html,"Sun, 24 Dec 2023 17:16:19 +0000","<p>The post <a href=""https://www.dialoguejournal.com/diablogue/dialogue-gospel-study-christmas-message/"">Dialogue Gospel Study Christmas Message</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Dialogue Gospel Study Christmas Message,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2023/12/Chrismas-Message-full-audio-v1.mp3,audio/mpeg,"Sun, 24 Dec 2023 17:16:19 +0000","<p>The post <a href=""https://www.dialoguejournal.com/diablogue/dialogue-gospel-study-christmas-message/"">Dialogue Gospel Study Christmas Message</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Art Beyond Words: Exploring Heavenly Mother and Spirituality with Esther Hi’ilani Candari,https://www.dialoguejournal.com/diablogue/art-beyond-words-exploring-heavenly-mother-and-spirituality-with-esther-hiilani-candari/,text/html,"Mon, 18 Dec 2023 19:26:13 +0000","<p>The post <a href=""https://www.dialoguejournal.com/diablogue/art-beyond-words-exploring-heavenly-mother-and-spirituality-with-esther-hiilani-candari/"">Art Beyond Words: Exploring Heavenly Mother and Spirituality with Esther Hi’ilani Candari</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Art Beyond Words: Exploring Heavenly Mother and Spirituality with Esther Hi’ilani Candari,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/2023/12/Eshter-Interview-full-audio-v2.mp3,audio/mpeg,"Mon, 18 Dec 2023 19:26:13 +0000","<p>The post <a href=""https://www.dialoguejournal.com/diablogue/art-beyond-words-exploring-heavenly-mother-and-spirituality-with-esther-hiilani-candari/"">Art Beyond Words: Exploring Heavenly Mother and Spirituality with Esther Hi’ilani Candari</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Unraveling Revelations with Data: Dialogue Gospel Study with Daniel O. McClellan,https://www.dialoguejournal.com/diablogue/unraveling-revelations-with-data-dialogue-gospel-study-with-daniel-o-mcclellan/,text/html,"Sun, 10 Dec 2023 23:57:58 +0000","<p>In this episode of Dialogue Gospel Study, Daniel O. McClellan uses data to unwravel understandings in Revelations. Dan McClellan has been gathering a following on TikTok since the spring of 2021. McClellan started his TikTok channel…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/unraveling-revelations-with-data-dialogue-gospel-study-with-daniel-o-mcclellan/"">Unraveling Revelations with Data: Dialogue Gospel Study with Daniel O. McClellan</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
Unraveling Revelations with Data: Dialogue Gospel Study with Daniel O. McClellan,https://media.blubrry.com/dialogue_journal/www.dialoguejournal.com/wp-content/uploads/podcasts/dialoguepodcast_157.mp3,audio/mpeg,"Sun, 10 Dec 2023 23:57:58 +0000","<p>In this episode of Dialogue Gospel Study, Daniel O. McClellan uses data to unwravel understandings in Revelations. Dan McClellan has been gathering a following on TikTok since the spring of 2021. McClellan started his TikTok channel…</p>
<p>The post <a href=""https://www.dialoguejournal.com/diablogue/unraveling-revelations-with-data-dialogue-gospel-study-with-daniel-o-mcclellan/"">Unraveling Revelations with Data: Dialogue Gospel Study with Daniel O. McClellan</a> appeared first on <a href=""https://www.dialoguejournal.com"">Dialogue Journal</a>.</p>"
